Temperature_Mean,Turbidity,Windspeed,Percent_Bleaching
299.84,0.0706,5,0.75
299.47,0.1681,3,0.75
301.22,0.0505,3,0.75
301.06,0.0505,7,0.75
300.96,0.053,4,0.75
299.88,0.0236,8,0.75
299.87,0.0229,6,0.75
301.28,0.0442,4,0.75
301.92,0.1486,5,0.75
301.98,0.0555,8,0.75
301.93,0.0871,9,0.75
301.86,0.0875,6,0.75
301.93,0.0844,4,0.75
302.12,0.1866,3,0.75
302.13,0.0938,3,0.75
301.84,0.0731,4,0.75
300.73,0.0293,5,0.75
300.75,0.0311,5,0.75
300.24,0.0339,6,0.75
301.43,0.0442,5,0.76
301.11,0.0449,5,0.76
301.14,0.089,5,0.76
300.80,0.029,5,0.76
300.87,0.0275,4,0.77
301.88,0.0935,4,0.78
301.1,0.1789,5,0.78
299.71,0.1542,6,0.79
299.8,0.0932,3,0.81
300.38,0.0476,4,0.82
299.79,0.0971,5,0.83
299.84,0.0816,6,0.83
299.52,0.2055,6,0.83
301.03,0.0309,6,0.83
301.02,0.0434,7,0.83
299.78,0.063,3,0.83
301.43,0.1062,1,0.83
299.69,0.1005,3,0.85
299.71,0.1636,3,0.85
299.79,0.043,5,0.85
301.24,0.0336,5,0.86
299.72,0.1584,6,0.87
301.83,0.0618,3,0.88
301.86,0.0631,6,0.88
301.74,0.0745,3,0.88
301.07,0.092,3,0.88
299.81,0.0794,4,0.89
301.07,0.0299,6,0.91
299.61,0.0459,7,0.93
300.3,0.0458,4,0.93
301.07,0.092,3,0.93
301.01,0.0987,4,0.93
301.05,0.0299,5,0.93
299.88,0.0577,4,0.93
300.80,0.029,5,0.94
299.82,0.121,5,0.95
299.72,0.1584,5,0.95
299.78,0.15,4,0.95
299.73,0.155,4,0.95
300.99,0.0751,4,0.96
299.78,0.1711,4,0.97
299.52,0.2055,8,0.98
301.15,0.0412,5,0.98
299.07,0.1819,4,1.0
299.19,0.0484,6,1.0
298.47,0.0966,4,1.0
299.21,0.2197,3,1.0
299.21,0.2197,4,1.0
299.21,0.2197,5,1.0
299.09,0.2173,3,1.0
299.07,0.1942,4,1.0
299.59,0.0526,3,1.0
299.57,0.0637,6,1.0
299.63,0.0622,7,1.0
299.51,0.0758,9,1.0
299.58,0.0542,10,1.0
299.6,0.0695,10,1.0
299.6,0.0695,5,1.0
299.65,0.0781,5,1.0
299.65,0.0781,7,1.0
300.28,0.0322,3,1.0
300.27,0.0314,3,1.0
300.27,0.0314,7,1.0
300.34,0.0671,7,1.0
296.13,0.1064,8,1.0
296.13,0.1064,7,1.0
296.1,0.251,5,1.0
296.00,0.2787,4,1.0
296.8,0.0686,7,1.0
296.8,0.0686,5,1.0
296.45,0.1087,7,1.0
296.41,0.1105,7,1.0
296.41,0.1105,5,1.0
296.44,0.2241,5,1.0
296.56,0.1091,4,1.0
297.62,0.0503,7,1.0
297.33,0.0621,6,1.0
297.33,0.0621,5,1.0
297.33,0.0731,6,1.0
297.35,0.0731,7,1.0
297.35,0.0707,6,1.0
297.35,0.0707,8,1.0
297.35,0.0707,7,1.0
297.35,0.0707,5,1.0
297.35,0.0731,5,1.0
297.35,0.0731,4,1.0
300.34,0.0671,5,1.0
300.34,0.032,7,1.0
296.33,0.1025,6,1.0
296.49,0.1198,6,1.0
296.47,0.1664,4,1.0
297.35,0.0731,6,1.0
298.48,0.0656,8,1.0
298.48,0.0652,8,1.0
298.69,0.059,7,1.0
298.59,0.1379,5,1.0
299.16,0.0622,6,1.0
299.23,0.057,6,1.0
299.22,0.0681,8,1.0
299.26,0.0661,8,1.0
299.26,0.0661,5,1.0
299.26,0.0822,5,1.0
299.26,0.0822,8,1.0
299.25,0.0822,5,1.0
299.59,0.0634,6,1.0
299.53,0.0514,4,1.0
299.57,0.0587,6,1.0
299.57,0.068,7,1.0
299.58,0.0542,5,1.0
299.6,0.0695,8,1.0
299.6,0.0695,2,1.0
299.58,0.0616,7,1.0
300.34,0.0671,3,1.0
301.54,0.0978,4,1.0
301.52,0.0787,5,1.0
301.49,0.0592,6,1.0
301.52,0.0773,3,1.0
301.45,0.0733,9,1.0
301.06,0.0532,4,1.0
300.18,0.028,7,1.0
298.91,0.0829,4,1.0
298.98,0.1494,3,1.0
300.35,0.1057,6,1.0
302.18,0.0888,4,1.0
